x,y
0.10370553232836528,1
1.1548261319049826,1
0.9778721321408896,1
0.16832325720223887,1
-1.8206049930707795,0
2.3612876073804774,1
-1.5461770301797335,1
-0.3152278052782955,1
-1.295011321814951,0
-0.2477638411598771,0
-3.3081465590875374,0
-0.9974234715258234,1
-1.0629202883498858,0
1.5890645072708578,1
0.03564754529128766,1
0.6424855871981849,0
0.09464121955227475,1
-1.6784063211980036,1
0.08819158551017406,1
-0.5970749141845757,1
0.04196257783676102,0
1.0892732022227012,0
3.402596473681948,1
-0.5747332794426057,1
-0.5705565084540136,0
2.2969334314136454,1
0.3444727122211891,1
0.5556313384751657,0
0.7344657324292584,0
0.47747643583761185,1
-3.2192868651554063,0
2.0430637578513835,1
-0.7947974905299371,1
-0.012834134403661457,0
5.108979969090976,1
0.4371386480761277,1
-0.0044117658302888696,1
-0.038861868576767405,1
1.8168754475426248,1
1.7636044021937813,1
1.7697385673119803,1
-0.6286349724776785,1
0.1687985455993945,0
0.4751785060941679,0
0.511554206782151,0
-0.8150353734331113,1
-1.7699582781113992,1
-0.13136589899851736,1
2.3229731464613796,1
-0.6542884544434983,1
3.288841736564294,1
-1.6620148087408504,0
-1.1368095809301644,1
1.031675855514604,1
0.4259354912818172,1
0.6171341537150385,0
1.6086935423481843,1
0.3764928274557704,0
-1.0565265441043272,1
0.8539229327833999,0
-0.1402997152862523,0
-0.15635431897662838,1
0.06074323959098261,0
-2.539889137527268,0
0.5766810780559515,0
-2.5618603728335825,0
0.12809572857649992,1
-0.15349194612417502,0
1.2525123161247258,1
-0.9168050462199665,0
-0.8136250311743646,1
-1.4623590542486056,1
0.47513794245822244,0
1.4451002316544144,1
-0.5569105102567911,1
1.5154419366353542,1
0.482976353743131,0
1.0444137098079322,0
-0.7347045324010626,1
-1.1948666133917356,0
-0.9536656413819166,1
-1.0499152146893798,1
1.5751009467262198,1
1.2695445495127278,1
-3.4418864698827307,0
-2.0422125433519747,0
1.0117726489905086,1
-3.438189204684037,0
-1.28912284965447,1
0.3111438612013978,0
-0.6747793766259175,0
1.789296257455121,1
0.5014328125617568,0
0.02554671729394198,1
0.35489756757920365,0
1.4733631679240702,1
0.9242688325558557,0
0.6320647857293856,1
-1.3903707307599835,0
0.8624444224802073,1
0.4166862863849097,1
-1.2775234559404625,1
-1.9377441945795026,1
-1.35260496894174,1
0.5005056589704235,0
0.42653979656931695,1
-1.5910549581808235,1
-0.12708069764348182,1
1.237317495488933,1
0.5061086054433381,0
-2.0170284519897725,1
1.8775650625803197,1
-1.5447199489517294,0
1.2518577393932864,0
0.1517325617995206,0
0.7664699444616474,1
-2.7067013847176007,0
-2.577940519502096,0
-1.919398047521765,1
1.1186059863632494,0
-1.1116519632890147,1
0.4640336811940019,0
-0.6516805881701379,1
-0.9015131669255432,1
-2.8980236805093416,0
