x,y
-0.4574291480256364,0
0.4259475444597787,0
-0.7846951045593389,1
-1.9252092153181561,1
2.25261707509648,0
1.6031196928007507,0
-1.874766601502166,1
-0.16145184068268048,0
0.5564014874941194,0
0.34752347526227173,1
1.017093450753803,0
0.863437621319178,0
0.37941118552632946,0
0.5539751290271437,0
0.5840357529128931,0
-1.4169041401641593,1
-0.15845969390159967,0
0.493209758705696,0
-0.832322843673384,1
0.3509393991929386,0
-1.9868565211579858,1
-1.5319688497723978,1
-2.059271896840585,1
0.4460250367925639,0
-1.2886763063063953,1
0.15947834202992994,0
0.7919590691911768,0
1.2104309939356854,0
-0.9239265469744026,1
-1.2437844119875912,1
1.6571793946360394,0
-0.08819276037788286,1
-0.45220292234341963,1
1.1097656921055046,0
0.7925879144542793,1
