x,y
0.017716879765294576,1.821429497979625
-0.5062037756131231,-1.4259503800464244
-0.7196651985010555,-1.5224623501770238
0.5391907504520828,6.140348601157829
1.2740670240730558,7.3708454218585215
-0.9602431263111999,-1.532070358953273
2.0626415767874997,3.2786707345800847
-0.30653604103531423,-0.4771472843944927
-0.365481097702958,-0.4640556301803218
-0.7003305130572358,-1.6318311719129968
0.3940333509762952,5.361834502559574
0.052704213859382225,1.8934712117788983
0.10629475202341114,2.7484373316129154
-0.2188358949964611,0.20701906639933976
0.45365367748779223,5.538731840279252
1.1302182419574467,7.358533111097075
-0.5232936939646633,-1.0001692133644673
-1.843027510908444,-9.424941385575487
0.5199944644406596,6.098279021308722
-0.7862283974658194,-1.953606153789319
-0.09684511288212713,0.8513908179930895
-0.20526885215549392,0.35898383831821173
-0.15382673052118687,1.133759008073665
1.3138246128739752,6.9896625370581535
-1.0862797120138774,-1.8325248502137659
0.32978235710922194,4.957181116223477
-0.8659177565314844,-2.0687718501002026
0.5403811874678752,5.87875015989528
-0.3104467742600532,-0.2125720059037814
-0.31538863888287705,-0.35734657173485584
-2.1236900218400883,-22.684781621239612
0.9513228692768552,7.319595816960177
-0.9568351577181267,-1.9897846873827425
0.028713696376208072,1.966854665472516
-0.517985935252378,-0.9440726502283603
-0.553307041885318,-1.0218265432954061
-0.17173529188314696,0.4248648309806604
0.9640151138812584,7.640683143266588
0.2617108875929654,3.8241548496334623
-1.3190422934165766,-2.0102664212785286
0.6750732566026717,6.95669231987092
0.012064193679433469,2.1877529253569534
0.10901725130534139,2.8883743626121476
0.9675808246283554,7.910352696533517
-0.5362928437152872,-1.734790481868263
0.6576930025365852,6.838641224668627
-0.08713903534267406,1.534829815278257
-0.8498196617221474,-1.8645341070716204
1.1634203637240235,8.092658858437037
0.08128209521684447,2.617964829754444
0.4897121935346544,6.465453119199769
1.8023176341636549,4.5608310199863675
-0.5840013078533154,-1.6235166938272694
-1.0959113614149771,-1.3446134847576157
0.599626337972591,6.38120351697898
-1.2782240404153316,-2.223705319240711
1.2152293517871247,7.533844352193377
0.22627752802275644,3.5552164246875173
-0.45892069860004736,-0.8376414425986864
-0.2946712241914249,-0.3595453027610737
-0.07373303248857692,0.8825391221521989
-0.6099841742748514,-1.4292614618304451
1.209087224042879,7.547208148547163
-0.20827876746167082,0.5995923720627443
0.23712176277141991,3.404268710200022
0.030148810406394787,2.110699590836665
0.7191326797733525,7.5699343158749475
0.4863462465612366,5.988383359970043
1.184513054128107,7.755046398829046
2.1327203833759847,4.159358509162839
0.385950697907753,5.139762522067923
-0.0909887989423966,1.4501979731745784
0.1017043690026326,2.9225544659571896
-0.31245984233586493,0.3727265263503419
-0.8628539894155698,-2.0185752748837156
