x,y
-2.7644452103078034,-0.08761208766249301
-2.7250301303400857,-0.5141687813152219
-2.9950975249196663,0.2783971306806893
-0.3434680130613921,-0.1366923805510719
-1.7734160837496418,-0.336897519209393
0.9005136539168337,0.06393642226895685
0.8944874174370385,0.09286829886800546
-2.95662576525074,0.13090120257958893
1.9247039763547669,0.3453851688799382
2.5453889703989967,0.5498165143871263
1.097738230437801,-0.3992432746341642
-0.6800660150678199,0.07126645372229033
1.4384697689197576,-0.5894122499475866
0.1652462757192379,0.29561509027217153
-2.2566902168913896,-0.9786188087860237
2.910637019006293,0.8128773113007138
2.773587062919802,0.6108413436758537
1.0239811310042697,-0.335312903332214
-1.9413796917652486,-0.8955866919015082
-1.9693423863065729,-1.266959894456798
-2.0555132029126804,-0.6616059844051347
-1.9072814280985568,-1.0110868288260093
-1.6934571962038851,-0.43396980261543305
0.9779270040250241,-0.4065515004525714
-2.746746157368349,-0.6703011336958893
-0.497177409594733,-0.44883073601487916
0.767242726830641,-0.13500685755832692
-0.6055989453983215,-0.12969934138602454
2.050967999826728,0.5554298076398642
2.265222443744314,0.6255569374139969
-2.1201956049886417,-0.9748142057305971
0.5386623606494609,0.09422145026654521
0.4988928829253685,0.8766000702904453
-2.054741870577878,-1.237345670304084
0.3292695241287653,0.44409830477113565
2.4990082323293743,0.5610425609428005
-2.867246226554192,-0.319546105550975
0.29288277089729764,0.6763116858400053
-0.33108663515587633,0.02531512878339348
-2.9172921522650204,-0.09031123698606472
-0.030637428126143007,0.5709389999382707
2.6999641686650264,0.9186233971153154
0.04788138480615434,0.243030491564667
3.025957789116397,0.9543017108164276
-1.6668938910613176,-0.19704424988703734
0.8720081728805589,-0.3276145283272669
1.3717945403374303,-0.935419323178168
0.6987834711135656,0.14834731475853286
2.6583075353961876,0.972250874574941
-1.0333292170295754,0.17195077550946558
1.3550942932536776,-0.7064293260738013
-0.0152162937054241,0.2745136994593295
-1.7947333763633018,-0.17530835856655913
3.012363210321909,0.9855929134592231
-2.283341699421185,-1.3478318802229892
-0.9607882794312093,0.38419648203634
-2.0504403779405873,-1.2358273201804038
0.7918209326001375,-0.18525254510287836
1.361708867108658,-0.4091911460680896
2.207455330037871,0.6822057346737966
2.658631548344056,0.691320377355012
3.107667176640362,0.7446918189255699
1.153821415716152,-0.6745648927589016
1.6430356355549254,-0.6935219056382635
0.029081965849181213,0.31144303128162365
-2.0743111136011136,-0.8275313407891839
-1.556085847255806,0.2204190455851181
-0.72762379508025,0.3014111480181058
-0.20865865206468026,-0.05907881908449488
-0.20451894500069345,0.011994592276109418
2.2313027219146067,0.31078404614509647
0.8025660103014678,0.2479167591332147
1.9340860020795114,0.5737348141069049
-1.7217611485713964,-0.35764466879568024
-0.8269241244346923,0.09953888736639473
-2.585239166091031,-0.6531492689236671
-1.313920532669853,0.7324582770295188
2.8907288529741253,0.8142879660808788
-1.9902683541857014,-0.8759769807012032
0.9654275115767064,-0.2500181865470568
0.6284794464401728,0.5057935832394006
-2.711408433433162,-0.18265914820759455
-0.8449538992643268,0.13054310133959887
-1.8522278694340015,-0.23504391472741526
-0.8480703492598356,0.1296256342905782
1.288551368056603,-0.21323255405979696
0.7345285255699898,-0.10859505127069637
-2.1331230828985577,-1.1518126127795958
-1.8788720505396632,-0.761673216765052
0.0749311716526373,0.45062882521583947
2.4304377509507322,0.905595241171874
-1.8171654008500189,-0.3039633215244365
1.159804273749061,-0.5669952145852184
0.26225747182494974,0.5045691622301713
-2.315079549155733,-1.0050397058343135
-1.7737121461846876,-0.3587350055220697
-0.025676626105969547,0.12761973592808543
-1.7882993236734674,-0.47268902948686864
2.4866303127621974,0.39280446601766167
2.5143597201461754,0.5973805802088239
-1.9599954077102537,-1.0604921347155494
-1.0626354160361107,0.05211662340430931
0.9138158436635733,-0.5166443513258372
-0.6029579730369363,0.14847091993165867
0.4568267627940443,0.4023987389249673
2.351434889147285,0.8242535544953391
-1.2223529659188688,0.01774186124979671
0.9039595969513359,-0.3054196317757772
-2.5497839830003417,-0.9510919363154383
-0.6052053268082416,-0.27675128074141464
0.9623449793368657,-0.17893480442017928
1.08058736216101,-0.42209612724904416
-2.434622962081575,-0.727359317949243
-0.4392554840454692,-0.14741906792853807
-2.7388140546215736,-0.4157228500263387
-2.3702849002001933,-1.1605494987793883
-0.9917619592778717,0.29545570514683317
-2.516933608936118,-0.7448372037666892
-0.2997917789595008,-0.28387047194846676
1.6658170794877938,-0.2544139024853463
0.60561298356021,0.6841990987668456
-2.1822972879101483,-1.2759389616609074
0.7943387272592481,0.1521164193881018
-0.1857486249472351,0.28964000979563914
0.6303857852296924,0.31217902187989083
-1.5740708538663784,-0.08680312779738308
1.2709496020952562,-0.43790941814549267
-0.05160798867416361,0.24523702854819823
1.7727450242087466,-0.03441274133265264
1.221975550609435,-0.5198466652536728
-2.0345626784906736,-0.9209752277125121
-2.223406688875994,-1.3504329831206738
-1.5814301890750868,0.08298163802835917
0.6384235457718246,0.354906794538075
2.8234098219405563,0.8171006908399304
1.9652658597485937,0.17290725159511333
-1.6427750986225162,0.29490939003689426
-1.5490042528961188,0.12464643541167526
-2.3132995918590815,-1.262785995677184
0.45591951366633365,0.6851146314240844
1.8930185020132928,0.3478706306048609
1.4850195618026207,-0.1311408883644063
-0.7063679289338203,-0.21653110717400564
-0.6102579049941177,-0.08531033661277118
-1.0585075717748285,0.4443440797934233
-0.03792236078425759,0.3419887926219414
0.9051871944171266,-0.6681141130957238
-0.08481353584134421,0.418759138517741
0.7966227066475859,0.2279557839380117
-1.5549304462601452,0.023189314722084395
